,0,1,2,3,4,5,6,7
Adm. W.F. Halsey Leadership Academy,"['Something I really like about my high school is the diversity of people. The more people the more language and culture you learn from them.', ""The school's curriculum is amazing, but the only problem I have is the secretaries at the office. There is this on particular lady who just seems to in a bad mood all the time."", 'This school is good all the teachers all the responsible person in here but the problem it’s that’s too dirty but about the rest have a excellent service', 'Admiral William F Halsey is a great school where you can be able to learn . Teachers are amazing at teaching kids especially when some students don’t know the work . Halsey tries to do their best on making kids feel safe and special . Halsey makes us want to reach for our dreams also Halsey gives us opportunities to see different colleges to see which ones we’ll like . Also they help us figure out what we want to do after high school .', ""I love how you they have different strands like nursing and ROTC etc. Not only do they provide you with different strands they also provide you with avid classes that help you with your college process. Although, they focus on helping students through their college process isn't great which is why their is a less precentage of graduation."", 'My experience at admiral.W.F. halsey Leadership Academy has been really good. One of the things I like about Halsey is how well organized things are', 'The school is very sub-par with very few real educators employed as faculty.  The recent change in School Administration has however greatly improved the atmosphere and image of the school.  Although this is a step in the right direction more must be done especially in terms of funding for the school.', 'At school you want to feel safe, you want to be able to learn peacefully. But I don’t feel that way at Halsey at all. No one cares about you. Half the teachers are just there for their paychecks. You can be so terribly depressed in that school, & no one would care. The school is crazy, but if you want to go to school just for “fun” & to take nothing seriously. I seriously recommend Admiral William F. Halsey Health & Public Saftey Academy to you.', 'I originally began Halsey Academy wanting to become a marine because of their MJROTC program. The First sergeant at the time was an incredible guy! But after a year into the program, it seemed like it wasnt what i wanted to do with my life so i went off to join the nursing program and began volunteering at my local hospital! Little did i know that my science and math teachers at the time would motivate me to go into a STEM related field since i enjoyed those classes so much. Halsey Academy has been so great to me! I am honor to be the Senior class president and represent the diversity and how good the school has become.', ""The teachers work as hard as they can given the students that attend that school. The students are very aggressive and have attitude like you wouldn't believe."", 'Adm. W.F. Halsey Leadership Academy has helped me learn about several life situations and how to handle them in rough times. The school has been a multicultural atmosphere that has helped me shape myself into who I am today.   However, what I would like to change would be the motivation of many of the students, make them want to come to the school and have a peaceful and educational school system.', ""I was apart of the MCJROTC program which i did enjoy, the school was a great start for my academic career. It's the just the student environment wasn't really the best. The teachers were great and the academics were interesting."", 'My overall experience in Halsey Academy was the best. I liked lot of things about it. The teachers are very good and are were always there for me when I need help.', 'I came to this school last year and my experience here have been rough for so many reasons. Some things have to be change.', 'What I like is that their are students that communicate with each other and have a good connection. I would like to see activity in my school.', ""My experience at halsey is different because our school is very different from others in good and bad ways. First of all halsey can be a safe school but many times we can be considered the worst. The way we learn is great we learn mostly something new every single day and the teachers will sit with us to help us out with anything we have trouble with. Halsey is a very diverse school that I don't regret going to whatsoever. "", ""This school has many issues but there are many teacher who are willing to help you and help you in your future but many other that are not . Sometimes I don't feel safe in the school because of the incident that happens. I would like for the school to change the teachers to other teachers that advocated to their children's education and there will be more safety."", ""I mean it's okay but could be better, the nurse don't take care of you all they do is give you ice for something. And the security guards does there job. They always checking your bag, and make sure your in uniform. Also make sure no one from different schools come in. The health programs comes to my class every Thursday to talk about our health and have events for us and bring in health smoothies. The school is safe but sometimes I feel unsafe when someone makes a bomb threat or something, but other than that I feel safe."", 'When it comes to extracurricular activities it fun. Everyone love the extracurricular, from the sports to the different clubs, and to the different outside activities.', ""At Halsey, I learned to become a better person, and that not everything needs a reaction to  it. My favorite experience at this school is that whenever I was going through something I could always go talk to Mr. V and Mr. M. They always things in a perspective where you could understand both sides, and they'll always keep it real with. They tell you the truth because they know no one else will.  The unique thing about the school is the teachers, because when you go to Halsey people always think were a bad school but in reality were not, we just be going through somethings that we can fix by just talking to someone, like your favorite teacher. This is the reason I'll go back to Halsey if i could, I just wish i had these teachers earlier.""]","['review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--20', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--20', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews']","['Something I really like about my high school is the diversity of people. The more people the more language and culture you learn from them.', ""The school's curriculum is amazing, but the only problem I have is the secretaries at the office. There is this on particular lady who just seems to in a bad mood all the time."", 'This school is good all the teachers all the responsible person in here but the problem it’s that’s too dirty but about the rest have a excellent service', 'Admiral William F Halsey is a great school where you can be able to learn . Teachers are amazing at teaching kids especially when some students don’t know the work . Halsey tries to do their best on making kids feel safe and special . Halsey makes us want to reach for our dreams also Halsey gives us opportunities to see different colleges to see which ones we’ll like . Also they help us figure out what we want to do after high school .', ""I love how you they have different strands like nursing and ROTC etc. Not only do they provide you with different strands they also provide you with avid classes that help you with your college process. Although, they focus on helping students through their college process isn't great which is why their is a less precentage of graduation."", 'My experience at admiral.W.F. halsey Leadership Academy has been really good. One of the things I like about Halsey is how well organized things are', 'The school is very sub-par with very few real educators employed as faculty.  The recent change in School Administration has however greatly improved the atmosphere and image of the school.  Although this is a step in the right direction more must be done especially in terms of funding for the school.', 'At school you want to feel safe, you want to be able to learn peacefully. But I don’t feel that way at Halsey at all. No one cares about you. Half the teachers are just there for their paychecks. You can be so terribly depressed in that school, & no one would care. The school is crazy, but if you want to go to school just for “fun” & to take nothing seriously. I seriously recommend Admiral William F. Halsey Health & Public Saftey Academy to you.', 'I originally began Halsey Academy wanting to become a marine because of their MJROTC program. The First sergeant at the time was an incredible guy! But after a year into the program, it seemed like it wasnt what i wanted to do with my life so i went off to join the nursing program and began volunteering at my local hospital! Little did i know that my science and math teachers at the time would motivate me to go into a STEM related field since i enjoyed those classes so much. Halsey Academy has been so great to me! I am honor to be the Senior class president and represent the diversity and how good the school has become.', ""The teachers work as hard as they can given the students that attend that school. The students are very aggressive and have attitude like you wouldn't believe."", 'Adm. W.F. Halsey Leadership Academy has helped me learn about several life situations and how to handle them in rough times. The school has been a multicultural atmosphere that has helped me shape myself into who I am today.   However, what I would like to change would be the motivation of many of the students, make them want to come to the school and have a peaceful and educational school system.', ""I was apart of the MCJROTC program which i did enjoy, the school was a great start for my academic career. It's the just the student environment wasn't really the best. The teachers were great and the academics were interesting."", 'My overall experience in Halsey Academy was the best. I liked lot of things about it. The teachers are very good and are were always there for me when I need help.', 'I came to this school last year and my experience here have been rough for so many reasons. Some things have to be change.', 'What I like is that their are students that communicate with each other and have a good connection. I would like to see activity in my school.', ""My experience at halsey is different because our school is very different from others in good and bad ways. First of all halsey can be a safe school but many times we can be considered the worst. The way we learn is great we learn mostly something new every single day and the teachers will sit with us to help us out with anything we have trouble with. Halsey is a very diverse school that I don't regret going to whatsoever. "", ""This school has many issues but there are many teacher who are willing to help you and help you in your future but many other that are not . Sometimes I don't feel safe in the school because of the incident that happens. I would like for the school to change the teachers to other teachers that advocated to their children's education and there will be more safety."", ""I mean it's okay but could be better, the nurse don't take care of you all they do is give you ice for something. And the security guards does there job. They always checking your bag, and make sure your in uniform. Also make sure no one from different schools come in. The health programs comes to my class every Thursday to talk about our health and have events for us and bring in health smoothies. The school is safe but sometimes I feel unsafe when someone makes a bomb threat or something, but other than that I feel safe."", 'When it comes to extracurricular activities it fun. Everyone love the extracurricular, from the sports to the different clubs, and to the different outside activities.', ""At Halsey, I learned to become a better person, and that not everything needs a reaction to  it. My favorite experience at this school is that whenever I was going through something I could always go talk to Mr. V and Mr. M. They always things in a perspective where you could understand both sides, and they'll always keep it real with. They tell you the truth because they know no one else will.  The unique thing about the school is the teachers, because when you go to Halsey people always think were a bad school but in reality were not, we just be going through somethings that we can fix by just talking to someone, like your favorite teacher. This is the reason I'll go back to Halsey if i could, I just wish i had these teachers earlier.""]","['review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--20', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--20', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews']","[""There are many teachers who actually care and want to see you make it in life. But on the other hand there are teachers who come for the pay check, and no care what happens to you. The teachers who does care will constantly be on your case about your grades, attitude, colleges essay's and all. They make sure your good, they talk to you with respect, and teach you things that will him you in real life. Like how to do tax's, your credit scores and etc. But that's only a handful of teachers, the rest just don't pay use no mind."", 'Everyone is open to new people. They are willing to talk to new students and show them around the school or introduce them to the community', 'The school has a good safety policy but health is not really great. The food that is given is not that healthy', 'There were few club activities and I did not hear a lot about some club activities in the school. I joined the Poem and Debate club, which started off great until after the semester. I was not able to find out where their meeting was held anymore. The activities in the school is fun but there are less information about them.', 'When it comes to education, the school is great at helping every student achieve the best. Apart from that, there are not many events or activities entertains the students. Students have to find out for themselves whether there is a club or activities they would like to participate in.', 'The teachers at the school are good at associating with people and making sure that everyone is doing their best. They are willing to help a student as long as they are willing to put in the work.', ""I'll say it's alright for a high school having many students in this building, i feel like during drills they can be more strict about them"", ""There could be more clubs associated with the Halsey House since they separated Dwyer and Halsey. i think Dwyer gets more of the opportunities then we do, and I've only been here for my senior year."", 'Well I transferred over from my former school Thomas A. Edison, I miss it but it was for a good reason.', ""We don't really get to choose"", 'The security barely check bags, due the amount of students in the school. S', 'We barely have extracurricular activities due to the environment we are in.', 'I am personally not involved in any sports but I have friends who have been involved in sports since their freshman year and it has helped them grow as a person and taught a lot of them about responsibility and commitment.', 'I would choose this school again because despite all the bad moments that occurred throughout my 4 years there, there have been plenty of good ones as well which I would never take back for anything in the world.', 'Not all but some teachers do really care about the students and are working hard to get each of us the same amount of education needed to graduate and become successful in the future', 'Some students are able to smuggle things in the school but the security team tries their best to keeps the school as safe as possible.', 'Many of the extracurriculars could have better quality. Due to the district budget not many things can be financially done about them.', ""many of the teachers in my school are very approachable and friendly. Many students give them a hard time but they don't allow this behavior to affect them much. They try to academically help students as much as they can and they try to be consistent with grading."", ""Since my freshman year it has gotten better, way better, but it's just that some teachers are negative."", 'All in all students have to be more mature in learn that Education is so important. Th whole school has to think of making the school better.']","['review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--20', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--20', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews']","[""There are many teachers who actually care and want to see you make it in life. But on the other hand there are teachers who come for the pay check, and no care what happens to you. The teachers who does care will constantly be on your case about your grades, attitude, colleges essay's and all. They make sure your good, they talk to you with respect, and teach you things that will him you in real life. Like how to do tax's, your credit scores and etc. But that's only a handful of teachers, the rest just don't pay use no mind."", 'Everyone is open to new people. They are willing to talk to new students and show them around the school or introduce them to the community', 'The school has a good safety policy but health is not really great. The food that is given is not that healthy', 'There were few club activities and I did not hear a lot about some club activities in the school. I joined the Poem and Debate club, which started off great until after the semester. I was not able to find out where their meeting was held anymore. The activities in the school is fun but there are less information about them.', 'When it comes to education, the school is great at helping every student achieve the best. Apart from that, there are not many events or activities entertains the students. Students have to find out for themselves whether there is a club or activities they would like to participate in.', 'The teachers at the school are good at associating with people and making sure that everyone is doing their best. They are willing to help a student as long as they are willing to put in the work.', ""I'll say it's alright for a high school having many students in this building, i feel like during drills they can be more strict about them"", ""There could be more clubs associated with the Halsey House since they separated Dwyer and Halsey. i think Dwyer gets more of the opportunities then we do, and I've only been here for my senior year."", 'Well I transferred over from my former school Thomas A. Edison, I miss it but it was for a good reason.', ""We don't really get to choose"", 'The security barely check bags, due the amount of students in the school. S', 'We barely have extracurricular activities due to the environment we are in.', 'I am personally not involved in any sports but I have friends who have been involved in sports since their freshman year and it has helped them grow as a person and taught a lot of them about responsibility and commitment.', 'I would choose this school again because despite all the bad moments that occurred throughout my 4 years there, there have been plenty of good ones as well which I would never take back for anything in the world.', 'Not all but some teachers do really care about the students and are working hard to get each of us the same amount of education needed to graduate and become successful in the future', 'Some students are able to smuggle things in the school but the security team tries their best to keeps the school as safe as possible.', 'Many of the extracurriculars could have better quality. Due to the district budget not many things can be financially done about them.', ""many of the teachers in my school are very approachable and friendly. Many students give them a hard time but they don't allow this behavior to affect them much. They try to academically help students as much as they can and they try to be consistent with grading."", ""Since my freshman year it has gotten better, way better, but it's just that some teachers are negative."", 'All in all students have to be more mature in learn that Education is so important. Th whole school has to think of making the school better.']","['review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--20', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--20', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews']"
