,0,1,2,3,4,5,6,7
Long Island City High School,"['I dont like this school as much as i thought i would. this school has very poor security and very bad alumn. they really dont have teachers doing the right thing . the food is also terrible , i dont eat at all during the day because its bad. but they do have alot of sports club but i dontmlike sports.', ""It's an average school. It has many sports and clubs to enjoy after school. Teachers can either be a hit or miss; there are some who don't take their jobs seriously and some who do."", 'This school is what you make of it. In addition to the lack of clubs and activities for those who avoid sports, this might not be the school for kids who rather be challenged.', ""LICHS is a wonderful school. Offers many programs and opportunities for us. Academically speaking the school is very decent and if you ever need help it's quite easy to find it in the school. There's also alot of AP courses. The Culinary arts program was very They have care center inside for babies they take care of your babies while u study. They have sport classes wrestling,Swimming,Hockey & more they got guitar,violin,piano,hand classes. fun as well. It's a good school for those who take advantage of it and if you don't start and trouble in school everyone will leave you alone."", 'What I like about Long Island City High School is its diversity and the different programs it offers, students can choose from different study programs such as culinary arts, robotics, hospitality and tourism. There is also diversity in the school community, students are introduced to people from different cultures which is helpful because they get to know certain facts from other countries.', 'LIC has improved tremendously in terms of the opportunities they offer for students, because students are now able to find jobs at the school. LIC offers a lot of AP courses, clubs, sports teams, and even internships, so it has definitely come a long way. Yes, there are students who do not care about school and do not take their education seriously, but there are also students who make the most of what LIC offers.', 'As a incoming senior, Long Island City has welcomed every student with a warm touch. I’m glad I went to lic.', ""It's a really big high school that offers over 32 sports, it has two gyms, has a pool and a big field. This school is best known for culinary arts which is a academy that prepares you for the future to be chef or work in business management. This school offers you many AP class which can help you save for college ."", 'The teachers are very supportive of the students and so as the guidance counselors. The school also have good support programs for students with both mental and physical disabilities, as well as an indoor clinic for a nurse office, and most importantly any school staff is willing to help a student who needs help. As someone diagnosed with Autism Spectrum Disorder, the therapists at the school are very helpful in helping me learn to deal with some troubles I get.', 'As a senior and graduate from long island city high school there are many things that make this school special. There is a variety of extracurricular activities and more than 20 sport teams. The teachers are helpful, kind, caring, and understanding. The college office is the best place to go when you need help with anything whether or not your a senior. There are many great program/ opportunities available such as taking college now courses while in high school, AVID that is a college readiness program, LIFE center, etc.', 'Long island city has many opportunities but the kind of people that go there make the school a hard place to stay focused and get college ready.', 'The school was in a bad area. The teachers didn’t really care about the students or even helping them learn. They didn’t treat us right and it was just an overall bad experience.', ""I like the large number of programs that they offer. I'm in the culinary arts academy, being in this program has shown me a lot of different options I have in the culinary field.  Besides their culinary program, they offer a lot of other clubs, programs, etc."", 'This school as far as I’ve known hasn’t been very fun until the senior year, which they give you elective classes like woodshop or internship, etc.', 'This school provides many opportunities for students. Teachers always allow makeup work and are very flexible. This school offers many advanced placement courses. It has over 30 sports teams. There is a pool for the swim team and even a chance to take swimming as a class. This school has multiple academies that prepare u for a certain career feild. There is a kitchen for the culinary arts academy. There are also a huge variety of gym classes. Furthermore there are many college now courses that students can take in school or in LaGuardia community college. Also, students are offered payed internships in school for helping teachers. Culinary and hospitality students are offered payed internships in real restaurants and outside businesses to experience what its like to actually work in a particular feild. There are many workshops offered to parents as well.', 'Long Island City High School has a variety of programs such as Culinary Arts and Hospitality that can interest students in finding out what they like. One thing I would like to see change is making the school look cleaner.', 'The school has improved more for the better. Has more scholastic and academic programs. Easy commute from any borough.', 'My experience at Long Island City Highschool was a pretty average one. I loved that they had a culinary program in it. And the difference resources.', ""Long Island City High School allowed me to open up and become a leader in many areas that I am strong in. I was able to be a student leader in our Student Government, in our Marching Band Program, and in our Robotics team. Overall, if it weren't for the experiences I received in this school, I would not be the person I am today. It's what you make out of it that makes you a good student."", 'What I like about this school is that there if always someone you can go to if you need help , guidance counselor , therapy , college office . Everyone is a helping hand , the school is also very diverse and it has over 20 sport teams which is really cool .']","['review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--20', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews']","['I dont like this school as much as i thought i would. this school has very poor security and very bad alumn. they really dont have teachers doing the right thing . the food is also terrible , i dont eat at all during the day because its bad. but they do have alot of sports club but i dontmlike sports.', ""It's an average school. It has many sports and clubs to enjoy after school. Teachers can either be a hit or miss; there are some who don't take their jobs seriously and some who do."", 'This school is what you make of it. In addition to the lack of clubs and activities for those who avoid sports, this might not be the school for kids who rather be challenged.', ""LICHS is a wonderful school. Offers many programs and opportunities for us. Academically speaking the school is very decent and if you ever need help it's quite easy to find it in the school. There's also alot of AP courses. The Culinary arts program was very They have care center inside for babies they take care of your babies while u study. They have sport classes wrestling,Swimming,Hockey & more they got guitar,violin,piano,hand classes. fun as well. It's a good school for those who take advantage of it and if you don't start and trouble in school everyone will leave you alone."", 'What I like about Long Island City High School is its diversity and the different programs it offers, students can choose from different study programs such as culinary arts, robotics, hospitality and tourism. There is also diversity in the school community, students are introduced to people from different cultures which is helpful because they get to know certain facts from other countries.', 'LIC has improved tremendously in terms of the opportunities they offer for students, because students are now able to find jobs at the school. LIC offers a lot of AP courses, clubs, sports teams, and even internships, so it has definitely come a long way. Yes, there are students who do not care about school and do not take their education seriously, but there are also students who make the most of what LIC offers.', 'As a incoming senior, Long Island City has welcomed every student with a warm touch. I’m glad I went to lic.', ""It's a really big high school that offers over 32 sports, it has two gyms, has a pool and a big field. This school is best known for culinary arts which is a academy that prepares you for the future to be chef or work in business management. This school offers you many AP class which can help you save for college ."", 'The teachers are very supportive of the students and so as the guidance counselors. The school also have good support programs for students with both mental and physical disabilities, as well as an indoor clinic for a nurse office, and most importantly any school staff is willing to help a student who needs help. As someone diagnosed with Autism Spectrum Disorder, the therapists at the school are very helpful in helping me learn to deal with some troubles I get.', 'As a senior and graduate from long island city high school there are many things that make this school special. There is a variety of extracurricular activities and more than 20 sport teams. The teachers are helpful, kind, caring, and understanding. The college office is the best place to go when you need help with anything whether or not your a senior. There are many great program/ opportunities available such as taking college now courses while in high school, AVID that is a college readiness program, LIFE center, etc.', 'Long island city has many opportunities but the kind of people that go there make the school a hard place to stay focused and get college ready.', 'The school was in a bad area. The teachers didn’t really care about the students or even helping them learn. They didn’t treat us right and it was just an overall bad experience.', ""I like the large number of programs that they offer. I'm in the culinary arts academy, being in this program has shown me a lot of different options I have in the culinary field.  Besides their culinary program, they offer a lot of other clubs, programs, etc."", 'This school as far as I’ve known hasn’t been very fun until the senior year, which they give you elective classes like woodshop or internship, etc.', 'This school provides many opportunities for students. Teachers always allow makeup work and are very flexible. This school offers many advanced placement courses. It has over 30 sports teams. There is a pool for the swim team and even a chance to take swimming as a class. This school has multiple academies that prepare u for a certain career feild. There is a kitchen for the culinary arts academy. There are also a huge variety of gym classes. Furthermore there are many college now courses that students can take in school or in LaGuardia community college. Also, students are offered payed internships in school for helping teachers. Culinary and hospitality students are offered payed internships in real restaurants and outside businesses to experience what its like to actually work in a particular feild. There are many workshops offered to parents as well.', 'Long Island City High School has a variety of programs such as Culinary Arts and Hospitality that can interest students in finding out what they like. One thing I would like to see change is making the school look cleaner.', 'The school has improved more for the better. Has more scholastic and academic programs. Easy commute from any borough.', 'My experience at Long Island City Highschool was a pretty average one. I loved that they had a culinary program in it. And the difference resources.', ""Long Island City High School allowed me to open up and become a leader in many areas that I am strong in. I was able to be a student leader in our Student Government, in our Marching Band Program, and in our Robotics team. Overall, if it weren't for the experiences I received in this school, I would not be the person I am today. It's what you make out of it that makes you a good student."", 'What I like about this school is that there if always someone you can go to if you need help , guidance counselor , therapy , college office . Everyone is a helping hand , the school is also very diverse and it has over 20 sport teams which is really cool .']","['review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--20', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews']","['I like how the teachers create the classrooms a place where a student feels comfortable and ready to learn.', 'I like all the different sports and clubs available for students at L.I.C. I also really enjoy the Culinary and Hospitality  program at L.I.C. I would like to see the bathrooms and locker rooms renovated. The bathroom stalls are always broken and so are the soap dispensers.', 'It was allright, there alot of students here and the equipment in the school is very old but the teachers are good.', 'I believe this is a good school . It has a bad reputation but this is no where near the truth . We have  so much to offer including a wide variety of AP classes and 33 sports teams ! I absolutely love my school despite my apprehensions when first beginning there in 2016 . Would highly recommend checking it out', ""Rigorous academics teachers challenge you with lessons every day . diverse culture , they attempt on a daily basis to get all family's involved within the school . Always have help available when needed. In school there is always security guards checking staircases hallways and putting a stop to any suspicious behavior/activity multiple clubs and sports available to those who wish to participate"", ""This school has so much potential because of all the programs they offer. But the students really aren't helping improve the school. And the teachers could be very lenient by offering Saturday school andextra credit assignments."", 'what i like about long island city high school is how much they involve the parents in the school and how diverse it is.', 'It is a nice high school for the high school student. They provided good change to students study high school knowledge.', ""The top thing that I most enjoyed being at LIC is the diversity. I have never met so many people from so many ethnic, religion, race backgrounds. Most students get along with one another regardless of how they look like. Yet the school does need to work on some things. For instance, budgeting is a big issue like any high school. It's easily noticed on how the school replaces a perfectly good vending machine for another one while the bathroom stalls don't work and close right. Or on how more money is spent on the football even if they don't win games while other athletes in other teams have to buy their own equipment to make ends meet. Regardless my time at my school is well spent and I have enjoyed my time but some things do need to change."", 'The school was decent, you have to know the right people for it to be enjoyable. However, there are cliques and it may be hard to integrate yourself at first. The location is ideal, but there is a lot of violence at this school. Fights break out and drugs are sold or taken in this school. Lots of security guards too. Easy to cut classes and such. The teachers either care a lot or not at all.', 'Long island city high school is open for anyone with any grades and gives everyone an opportunity to achieve something. This school offers many programs clubs and classes that can help you stay on track. They also offer college courses that help you receive college credit which helps you save money and time in college. It is a very diverse school and it is very easy for anyone to maintain their grades with the system they use. Most of the teachers genuinely care about the students and care about helping them keep their grades up. Most teachers are also really amazing at doing their job and keeping the students educated. Few know how to control their students and actually make them learn something which needs to be carefully overlooked. Overall, this school offers many opportunities that no other school offers and you will find yourself making unforgettable memories in this school.', ""I really enjoy the adversity found in long island city but the classes could be a little more challenging and the school as a whole doesn't function very smoothly."", 'Long Island City is a high school filled with opportunities and hands on help. Teachers and staff always helping out students with whatever a student might need with no hesitation. Not only are the staff great but there is also an amazing culinary program where students learn different recipes every week. Students who want to pursue Culinary as their career have the chance of joining the CCAP competition where students from other schools practice to compete for scholarships helping them out in college. Extra curricular activities/clubs are also a big job in L.I.C. Having over 30 sports teams in the school help students connect with one another,go further with the sport in college ,even making it their lifestyle. Clubs are also a big thing. Yearbook, Leadership,Dance,College readiness etc. Long Island City High School is a school filled with chances and teachers who will never say no to a student and make sure the student is ready for the next step in their life.', 'This school has a negative reputation but as an attending sophomore I can confidently say that if you take advantage of all the amazing opportunities L.I.C offers, it will be an unforgettable experience as long as you make the most of it. The school has a diversity and culture not very common in nyc high schools and if you join clubs and some of the over 32 sports we offer, you will find yourself actively engaged in the school community surrounded by friends and teachers that by the end of senior year you will consider family.', 'do not go to this school if your english is not perfect. I transferred other school. COUNSELARS are unproffesionals. I had 2 or 3 gaps btw class. I wasted three hrs at school....', 'A VERY smooth 4 years of education. Friendly environment with students and staff. A lot of extra culicilar activities.', ""Really good high school many might argue it isn't but they provide students with many opportunities that other high schools don't such as free SAT prep, Culinary Arts and Hospitality Program where students can cook and also learn how to run either a restaurant or hotel as well. Many clubs to join as well and the teachers are really nice, some might be strict but just want students to do good and accomplish graduation on time. I'm glad I go to this school and hopefully others have a good time as well."", 'Great academic atmosphere with many amazing teachers who want to see their kids succeed. The student body is very diverse and everyone gets along as school pride is very high in the school.', ""my 4 years of high school in long island city high school was one of the best experiences i had , it had taught me a lot of important things , Long island city high school was my second home , the time i had in that school was beyond amazing and thrilling , and not only that but i made some great connections with teachers and facilities , they were caring and loving and always made sure to give you enough help to pass the class , and now i moved out from New York and the only great experiences that i recall are all in long island city high school ,  but let not lie we all have our ups and downs but long island island always found away to make these down times better and funner , long island city high school was my second home , it didn't just teach me math English and science but it thought me how to deal with the real world out there and have a lot of great connections ."", ""the school is good has good teachers and programs and good athletic teamsit's location is good and serve free food to the student and the school have a great college office""]","['review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--10', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews']","['I like how the teachers create the classrooms a place where a student feels comfortable and ready to learn.', 'I like all the different sports and clubs available for students at L.I.C. I also really enjoy the Culinary and Hospitality  program at L.I.C. I would like to see the bathrooms and locker rooms renovated. The bathroom stalls are always broken and so are the soap dispensers.', 'It was allright, there alot of students here and the equipment in the school is very old but the teachers are good.', 'I believe this is a good school . It has a bad reputation but this is no where near the truth . We have  so much to offer including a wide variety of AP classes and 33 sports teams ! I absolutely love my school despite my apprehensions when first beginning there in 2016 . Would highly recommend checking it out', ""Rigorous academics teachers challenge you with lessons every day . diverse culture , they attempt on a daily basis to get all family's involved within the school . Always have help available when needed. In school there is always security guards checking staircases hallways and putting a stop to any suspicious behavior/activity multiple clubs and sports available to those who wish to participate"", ""This school has so much potential because of all the programs they offer. But the students really aren't helping improve the school. And the teachers could be very lenient by offering Saturday school andextra credit assignments."", 'what i like about long island city high school is how much they involve the parents in the school and how diverse it is.', 'It is a nice high school for the high school student. They provided good change to students study high school knowledge.', ""The top thing that I most enjoyed being at LIC is the diversity. I have never met so many people from so many ethnic, religion, race backgrounds. Most students get along with one another regardless of how they look like. Yet the school does need to work on some things. For instance, budgeting is a big issue like any high school. It's easily noticed on how the school replaces a perfectly good vending machine for another one while the bathroom stalls don't work and close right. Or on how more money is spent on the football even if they don't win games while other athletes in other teams have to buy their own equipment to make ends meet. Regardless my time at my school is well spent and I have enjoyed my time but some things do need to change."", 'The school was decent, you have to know the right people for it to be enjoyable. However, there are cliques and it may be hard to integrate yourself at first. The location is ideal, but there is a lot of violence at this school. Fights break out and drugs are sold or taken in this school. Lots of security guards too. Easy to cut classes and such. The teachers either care a lot or not at all.', 'Long island city high school is open for anyone with any grades and gives everyone an opportunity to achieve something. This school offers many programs clubs and classes that can help you stay on track. They also offer college courses that help you receive college credit which helps you save money and time in college. It is a very diverse school and it is very easy for anyone to maintain their grades with the system they use. Most of the teachers genuinely care about the students and care about helping them keep their grades up. Most teachers are also really amazing at doing their job and keeping the students educated. Few know how to control their students and actually make them learn something which needs to be carefully overlooked. Overall, this school offers many opportunities that no other school offers and you will find yourself making unforgettable memories in this school.', ""I really enjoy the adversity found in long island city but the classes could be a little more challenging and the school as a whole doesn't function very smoothly."", 'Long Island City is a high school filled with opportunities and hands on help. Teachers and staff always helping out students with whatever a student might need with no hesitation. Not only are the staff great but there is also an amazing culinary program where students learn different recipes every week. Students who want to pursue Culinary as their career have the chance of joining the CCAP competition where students from other schools practice to compete for scholarships helping them out in college. Extra curricular activities/clubs are also a big job in L.I.C. Having over 30 sports teams in the school help students connect with one another,go further with the sport in college ,even making it their lifestyle. Clubs are also a big thing. Yearbook, Leadership,Dance,College readiness etc. Long Island City High School is a school filled with chances and teachers who will never say no to a student and make sure the student is ready for the next step in their life.', 'This school has a negative reputation but as an attending sophomore I can confidently say that if you take advantage of all the amazing opportunities L.I.C offers, it will be an unforgettable experience as long as you make the most of it. The school has a diversity and culture not very common in nyc high schools and if you join clubs and some of the over 32 sports we offer, you will find yourself actively engaged in the school community surrounded by friends and teachers that by the end of senior year you will consider family.', 'do not go to this school if your english is not perfect. I transferred other school. COUNSELARS are unproffesionals. I had 2 or 3 gaps btw class. I wasted three hrs at school....', 'A VERY smooth 4 years of education. Friendly environment with students and staff. A lot of extra culicilar activities.', ""Really good high school many might argue it isn't but they provide students with many opportunities that other high schools don't such as free SAT prep, Culinary Arts and Hospitality Program where students can cook and also learn how to run either a restaurant or hotel as well. Many clubs to join as well and the teachers are really nice, some might be strict but just want students to do good and accomplish graduation on time. I'm glad I go to this school and hopefully others have a good time as well."", 'Great academic atmosphere with many amazing teachers who want to see their kids succeed. The student body is very diverse and everyone gets along as school pride is very high in the school.', ""my 4 years of high school in long island city high school was one of the best experiences i had , it had taught me a lot of important things , Long island city high school was my second home , the time i had in that school was beyond amazing and thrilling , and not only that but i made some great connections with teachers and facilities , they were caring and loving and always made sure to give you enough help to pass the class , and now i moved out from New York and the only great experiences that i recall are all in long island city high school ,  but let not lie we all have our ups and downs but long island island always found away to make these down times better and funner , long island city high school was my second home , it didn't just teach me math English and science but it thought me how to deal with the real world out there and have a lot of great connections ."", ""the school is good has good teachers and programs and good athletic teamsit's location is good and serve free food to the student and the school have a great college office""]","['review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--10', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews']"
Liberty High School Academy for Newcomers,"[""I remember the first time I stepped in Liberty High School; I knew little English and did not know how to proficiently speak the language. With the help of teachers and staff, I soon felt at home They were full of patience and love. Also, Liberty High School's brightest attribute is its diversity. Students around the globe gather in one single place, for one big objective, sharpen their English Skills. Moreover, diversity in Liberty High School also brings distinct perspectives around the globe in one place. Liberty High School also offers various ways in which students from distinct origins will be able to interact without difficulties. How? They do so by tackling their common interests and likes. It may be through sports- soccer, volleyball, basketball, baseball- through parties or through clubs. Overall, Liberty High School is the perfect fit for a student, who seeks to start from scratch and emerge into someone who mastered the tools needed to succeed in this fast-growing country."", 'I really like how the system works, everyone is so helpful and I have a lot of fun there. I would like to see different kinds of food because there is a lot of students who don’t eat the food from school.', 'Liberty High School is an international school for newcomers only. I fall in love with Liberty since the first day, because I was new, I did not knew anything; English included. I was starting over and Liberty created the perfect environment for me, I had found myself in the same page as many others newcomers, we were all struggling with the language but more important, we created group to help each other. Liberty had provided me with ESL classes to mastered the language. Now that I can defend myself (speak the language) is all thanks to my lovely high school.', 'I love my high school because there is all help, teachers are the best and they help us too much. I’m very happy to be in this High school. Also, this is my last year and I will miss my school because this is the best school that New York City have.', ""My school is a good school as a foreign school, because all of the students didn't speak English when they first came, but we have great teacher who take they time to help us to learning the knew language. My favorite experiences is after school drama class is really fun and you really get chances to learn from each others. One think I could say make my school unique is that everyone always ready to help each other and it is a peace full place. If, I have to go again to High School I wouldn't choose that school, because we don't have that much fun the principal believe that we should only study, and not having fun."", ""My school does not have any sports facilities, However, when our soccer and basket ball team needs to practice we usually use one of the soccer  field or basket ball court in he city. Many students are involve in athletics at the school. Even though we don't have the best team in the city, other students in our school play a Major part to the team , because they  come to our game and support us."", ""Some teachers in my school do care about the students ability to understand certain topics, because they want what is best for us. When students don't get the objective of a lesson, the teachers use different techniques, because we are all different and learned a different way. Teachers also stay after school to help students in need."", 'robotics and drama are the most popular after-school activities in this school. To be in the robotics, students need to be excellent in math and science and are able to work under pressure. Drama needs confident students and are able memorize scripts.']","['review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--30', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--50', 'review__stars__number__reviews', 'review__stars__icon', 'review__stars__icon--40', 'review__stars__number__reviews']",,,,,,
